,Pair 1,,,Pair 2,
,17550,6.78,,17550,5.34
,17552,6.77,,17552,5.34
,17554,6.78,,17554,5.35
,17556,6.79,,17556,5.35
,17558,6.78,,17558,5.36
,17560,6.79,,17560,5.35
,17562,6.79,,17562,5.35
,17564,6.8,,17564,5.35
,17566,6.8,,17566,5.35
,17568,6.8,,17568,5.36
,17570,6.8,,17570,5.35
,17572,6.8,,17572,5.35
,17574,6.79,,17574,5.35
,17576,6.81,,17576,5.34
,17578,6.82,,17578,5.35
,17580,6.82,,17580,5.35
,17582,6.83,,17582,5.35
,17584,6.82,,17584,5.36
,17586,6.81,,17586,5.36
,17588,6.81,,17588,5.35
,17590,6.82,,17590,5.36
,17592,6.81,,17592,5.35
,17594,6.82,,17594,5.36
,17596,6.83,,17596,5.35
,17598,6.83,,17598,5.35
,17600,6.83,,17600,5.35
,17602,6.83,,17602,5.37
,17604,6.84,,17604,5.36
,17606,6.83,,17606,5.36
,17608,6.83,,17608,5.38
,17610,6.83,,17610,5.37
,17612,6.82,,17612,5.36
,17614,6.83,,17614,5.36
,17616,6.83,,17616,5.37
,17618,6.84,,17618,5.36
,17620,6.76,,17620,5.34
,17622,6.67,,17622,5.36
,17624,6.69,,17624,5.33
,17626,6.7,,17626,5.35
,17628,6.76,,17628,5.36
,17630,6.77,,17630,5.36
,17632,6.79,,17632,5.37
,17634,6.81,,17634,5.36
,17636,6.81,,17636,5.37
,17638,6.8,,17638,5.36
,17640,6.82,,17640,5.36
,17642,6.8,,17642,5.38
,17644,6.82,,17644,5.37
,17646,6.84,,17646,5.37
,17648,6.83,,17648,5.37
,17650,6.84,,17650,5.38
,17652,6.86,,17652,5.37
,17654,6.85,,17654,5.38
,17656,6.85,,17656,5.38
,17658,6.85,,17658,5.38
,17660,6.86,,17660,5.38
,17662,6.87,,17662,5.38
,17664,6.87,,17664,5.38
,17666,6.88,,17666,5.38
,17668,6.87,,17668,5.37
,17670,6.87,,17670,5.37
,17672,6.88,,17672,5.37
,17674,6.88,,17674,5.38
,17676,6.88,,17676,5.38
,17678,6.9,,17678,5.37
,17680,6.89,,17680,5.37
,17682,6.91,,17682,5.37
,17684,6.89,,17684,5.38
,17686,6.9,,17686,5.38
,17688,6.9,,17688,5.38
,17690,6.89,,17690,5.37
,17692,6.91,,17692,5.37
,17694,6.92,,17694,5.38
,17696,6.9,,17696,5.38
,17698,6.92,,17698,5.38
,17700,6.92,,17700,5.38
,17702,6.92,,17702,5.38
,17704,6.92,,17704,5.39
,17706,6.92,,17706,5.39
,17708,6.93,,17708,5.39
,17710,6.94,,17710,5.38
,17712,6.95,,17712,5.39
,17714,6.95,,17714,5.39
,17716,6.95,,17716,5.38
,17718,6.95,,17718,5.38
,17720,6.96,,17720,5.39
,17722,6.95,,17722,5.38
,17724,6.96,,17724,5.39
,17726,6.97,,17726,5.39
,17728,6.97,,17728,5.38
,17730,6.97,,17730,5.39
,17732,6.96,,17732,5.4
,17734,6.97,,17734,5.39
,17736,6.98,,17736,5.39
,17738,6.97,,17738,5.38
,17740,6.97,,17740,5.39
,17742,6.98,,17742,5.38
,17744,6.97,,17744,5.39
,17746,6.98,,17746,5.38
,17748,6.98,,17748,5.39
,17750,6.96,,17750,5.37
,17752,6.96,,17752,5.38
,17754,6.98,,17754,5.38
,17756,6.98,,17756,5.38
,17758,6.98,,17758,5.38
,17760,6.99,,17760,5.38
,17762,6.99,,17762,5.38
,17764,7,,17764,5.39
,17766,7,,17766,5.38
,17768,7,,17768,5.39
,17770,7.12,,17770,5.39
,17772,7.18,,17772,5.39
,17774,7.22,,17774,5.39
,17776,7.25,,17776,5.38
,17778,7.27,,17778,5.39
,17780,7.3,,17780,5.39
,17782,7.31,,17782,5.38
,17784,7.31,,17784,5.38
,17786,7.32,,17786,5.39
,17788,7.32,,17788,5.39
,17790,7.32,,17790,5.38
,17792,7.34,,17792,5.39
,17794,7.35,,17794,5.38
,17796,7.36,,17796,5.39
,17798,7.36,,17798,5.38
,17800,7.36,,17800,5.39
,17802,7.37,,17802,5.39
,17804,7.38,,17804,5.4
,17806,7.38,,17806,5.39
,17808,7.39,,17808,5.39
,17810,7.39,,17810,5.4
,17812,7.41,,17812,5.4
,17814,7.39,,17814,5.39
,17816,7.4,,17816,5.4
,17818,7.41,,17818,5.4
,17820,7.41,,17820,5.4
,17822,7.41,,17822,5.39
,17824,7.41,,17824,5.39
,17826,7.4,,17826,5.39
,17828,7.41,,17828,5.4
,17830,7.41,,17830,5.39
,17832,7.42,,17832,5.39
,17834,7.43,,17834,5.41
,17836,7.43,,17836,5.4
,17838,7.43,,17838,5.4
,17840,7.43,,17840,5.4
,17842,7.43,,17842,5.39
,17844,7.44,,17844,5.41
,17846,7.44,,17846,5.39
,17848,7.45,,17848,5.41
,17850,7.45,,17850,5.41
,17852,7.46,,17852,5.41
,17854,7.46,,17854,5.41
,17856,7.47,,17856,5.42
,17858,7.45,,17858,5.4
,17860,7.46,,17860,5.4
,17862,7.47,,17862,5.4
,17864,7.48,,17864,5.41
,17866,7.48,,17866,5.4
,17868,7.47,,17868,5.4
,17870,7.49,,17870,5.4
,17872,7.47,,17872,5.41
,17874,7.49,,17874,5.41
,17876,7.49,,17876,5.41
,17878,7.5,,17878,5.4
,17880,7.49,,17880,5.41
,17882,7.5,,17882,5.41
,17884,7.5,,17884,5.41
,17886,7.5,,17886,5.41
,17888,7.5,,17888,5.42
,17890,7.5,,17890,5.4
,17892,7.52,,17892,5.41
,17894,7.51,,17894,5.4
,17896,7.52,,17896,5.4
,17898,7.53,,17898,5.41
,17900,7.53,,17900,5.41
,17902,7.52,,17902,5.41
,17904,7.53,,17904,5.4
,17906,7.55,,17906,5.41
,17908,7.54,,17908,5.39
,17910,7.55,,17910,5.4
,17912,7.55,,17912,5.4
,17914,7.56,,17914,5.41
,17916,7.56,,17916,5.4
,17918,7.55,,17918,5.42
,17920,7.56,,17920,5.41
,17922,7.53,,17922,5.41
,17924,7.52,,17924,5.41
,17926,7.55,,17926,5.39
,17928,7.55,,17928,5.41
,17930,7.56,,17930,5.41
,17932,7.57,,17932,5.4
,17934,7.56,,17934,5.42
,17936,7.55,,17936,5.41
,17938,7.57,,17938,5.41
,17940,7.58,,17940,5.42
,17942,7.58,,17942,5.4
,17944,7.58,,17944,5.42
,17946,7.61,,17946,5.42
,17948,7.65,,17948,5.41
,17950,7.65,,17950,5.41
,17952,7.67,,17952,5.41
,17954,7.68,,17954,5.42
,17956,7.68,,17956,5.41
,17958,7.69,,17958,5.4
,17960,7.64,,17960,5.4
,17962,7.67,,17962,5.39
,17964,7.69,,17964,5.39
,17966,7.69,,17966,5.4
,17968,7.71,,17968,5.41
,17970,7.7,,17970,5.41
,17972,7.71,,17972,5.41
,17974,7.71,,17974,5.4
,17976,7.72,,17976,5.41
,17978,7.73,,17978,5.41
,17980,7.72,,17980,5.41
,17982,7.73,,17982,5.43
,17984,7.72,,17984,5.42
,17986,7.72,,17986,5.43
,17988,7.74,,17988,5.42
,17990,7.73,,17990,5.42
,17992,7.74,,17992,5.41
,17994,7.73,,17994,5.42
,17996,7.74,,17996,5.42
,17998,7.75,,17998,5.42
,18000,7.73,,18000,5.42
,18002,7.75,,18002,5.43
,18004,7.77,,18004,5.42
,18006,7.77,,18006,5.41
,18008,7.76,,18008,5.43
,18010,7.77,,18010,5.42
,18012,7.74,,18012,5.41
,18014,7.75,,18014,5.42
,18016,7.77,,18016,5.41
,18018,7.79,,18018,5.42
,18020,7.79,,18020,5.43
,18022,7.79,,18022,5.42
,18024,7.77,,18024,5.41
,18026,7.77,,18026,5.41
,18028,7.77,,18028,5.4
,18030,7.77,,18030,5.42
,18032,7.8,,18032,5.41
,18034,7.8,,18034,5.42
,18036,7.79,,18036,5.41
,18038,7.76,,18038,5.41
,18040,7.78,,18040,5.42
,18042,7.79,,18042,5.42
,18044,7.81,,18044,5.41
,18046,7.82,,18046,5.43
,18048,7.81,,18048,5.44
,18050,7.83,,18050,5.41
,18052,7.83,,18052,5.42
,18054,7.84,,18054,5.42
,18056,7.84,,18056,5.43
,18058,7.85,,18058,5.42
,18060,7.85,,18060,5.42
,18062,7.83,,18062,5.41
,18064,7.83,,18064,5.42
,18066,7.85,,18066,5.42
,18068,7.86,,18068,5.42
,18070,7.87,,18070,5.44
,18072,7.88,,18072,5.42
,18074,7.87,,18074,5.42
,18076,7.84,,18076,5.42
,18078,7.81,,18078,5.41
,18080,7.84,,18080,5.41
,18082,7.88,,18082,5.43
,18084,7.89,,18084,5.43
,18086,7.89,,18086,5.44
,18088,7.9,,18088,5.44
,18090,7.9,,18090,5.43
,18092,7.89,,18092,5.43
,18094,7.9,,18094,5.42
,18096,7.89,,18096,5.43
,18098,7.89,,18098,5.42
,18100,7.91,,18100,5.42
,18102,7.91,,18102,5.42
,18104,7.92,,18104,5.42
,18106,7.93,,18106,5.42
,18108,7.91,,18108,5.43
,18110,7.92,,18110,5.43
,18112,7.92,,18112,5.42
,18114,7.93,,18114,5.43
,18116,7.93,,18116,5.43
,18118,7.94,,18118,5.43
,18120,7.93,,18120,5.42
,18122,7.93,,18122,5.42
,18124,7.95,,18124,5.43
,18126,7.94,,18126,5.43
,18128,7.94,,18128,5.41
,18130,7.95,,18130,5.43
,18132,7.96,,18132,5.42
,18134,7.96,,18134,5.43
,18136,7.95,,18136,5.42
,18138,7.97,,18138,5.43
,18140,7.97,,18140,5.43
,18142,7.98,,18142,5.44
,18144,7.97,,18144,5.43
,18146,7.98,,18146,5.42
,18148,7.98,,18148,5.43
,18150,8,,18150,5.43
,18152,8,,18152,5.43
,18154,8,,18154,5.43
,18156,8,,18156,5.42
,18158,8.01,,18158,5.43
,18160,8,,18160,5.43
,18162,8.01,,18162,5.43
,18164,8,,18164,5.43
,18166,8.02,,18166,5.44
,18168,8.04,,18168,5.43
,18170,8.02,,18170,5.43
,18172,8.03,,18172,5.43
,18174,8.03,,18174,5.43
,18176,8.04,,18176,5.43
,18178,8.03,,18178,5.42
,18180,8.03,,18180,5.43
,18182,8.04,,18182,5.43
,18184,8.04,,18184,5.43
,18186,8.05,,18186,5.43
,18188,8.06,,18188,5.42
,18190,8.07,,18190,5.43
,18192,8.06,,18192,5.44
,18194,8.06,,18194,5.44
,18196,8.06,,18196,5.42
,18198,8.05,,18198,5.42
,18200,8.07,,18200,5.44
,18202,8.07,,18202,5.44
,18204,8.08,,18204,5.42
,18206,8.08,,18206,5.43
,18208,8.09,,18208,5.44
,18210,8.09,,18210,5.43
,18212,8.09,,18212,5.43
,18214,8.1,,18214,5.45
,18216,8.1,,18216,5.44
,18218,8.11,,18218,5.43
,18220,8.12,,18220,5.43
,18222,8.12,,18222,5.45
,18224,8.13,,18224,5.43
,18226,8.12,,18226,5.44
,18228,8.11,,18228,5.43
,18230,8.13,,18230,5.45
,18232,8.13,,18232,5.45
,18234,8.13,,18234,5.43
,18236,8.13,,18236,5.44
,18238,8.12,,18238,5.44
,18240,8.13,,18240,5.44
,18242,8.13,,18242,5.43
,18244,8.15,,18244,5.43
,18246,8.14,,18246,5.43
,18248,8.15,,18248,5.44
,18250,8.16,,18250,5.44
,18252,8.15,,18252,5.44
,18254,8.16,,18254,5.43
,18256,8.16,,18256,5.44
,18258,8.14,,18258,5.43
,18260,8.15,,18260,5.43
,18262,8.15,,18262,5.43
,18264,8.15,,18264,5.43
,18266,8.16,,18266,5.43
,18268,8.18,,18268,5.44
,18270,8.17,,18270,5.45
,18272,8.18,,18272,5.45
,18274,8.18,,18274,5.44
,18276,8.19,,18276,5.45
,18278,8.18,,18278,5.45
,18280,8.18,,18280,5.44
,18282,8.18,,18282,5.45
,18284,8.19,,18284,5.46
,18286,8.19,,18286,5.44
,18288,8.19,,18288,5.45
,18290,8.19,,18290,5.45
,18292,8.21,,18292,5.45
,18294,8.21,,18294,5.45
,18296,8.2,,18296,5.44
,18298,8.21,,18298,5.43
,18300,8.22,,18300,5.42
,18302,8.22,,18302,5.45
,18304,8.23,,18304,5.45
,18306,8.23,,18306,5.45
,18308,8.24,,18308,5.45
,18310,8.24,,18310,5.46
,18312,8.25,,18312,5.45
,18314,8.25,,18314,5.46
,18316,8.26,,18316,5.44
,18318,8.26,,18318,5.46
,18320,8.26,,18320,5.46
,18322,8.24,,18322,5.46
,18324,8.25,,18324,5.46
,18326,8.26,,18326,5.46
,18328,8.27,,18328,5.45
,18330,8.26,,18330,5.45
,18332,8.27,,18332,5.45
,18334,8.29,,18334,5.45
,18336,8.29,,18336,5.45
,18338,8.3,,18338,5.45
,18340,8.29,,18340,5.46
,18342,8.28,,18342,5.45
,18344,8.3,,18344,5.46
,18346,8.31,,18346,5.45
,18348,8.29,,18348,5.46
,18350,8.3,,18350,5.46
,18352,8.31,,18352,5.45
,18354,8.31,,18354,5.45
,18356,8.32,,18356,5.45
,18358,8.33,,18358,5.46
,18360,8.33,,18360,5.46
,18362,8.32,,18362,5.45
,18364,8.27,,18364,5.45
,18366,8.31,,18366,5.45
,18368,8.34,,18368,5.47
,18370,8.34,,18370,5.46
,18372,8.36,,18372,5.45
,18374,8.35,,18374,5.46
,18376,8.36,,18376,5.46
,18378,8.37,,18378,5.46
,18380,8.36,,18380,5.45
,18382,8.37,,18382,5.46
,18384,8.37,,18384,5.45
,18386,8.39,,18386,5.44
,18388,8.39,,18388,5.46
,18390,8.39,,18390,5.46
,18392,8.4,,18392,5.45
,18394,8.39,,18394,5.46
,18396,8.4,,18396,5.46
,18398,8.41,,18398,5.46
,18400,8.41,,18400,5.46
,18402,8.41,,18402,5.47
,18404,8.42,,18404,5.46
,18406,8.41,,18406,5.47
,18408,8.42,,18408,5.47
,18410,8.42,,18410,5.45
,18412,8.43,,18412,5.47
,18414,8.41,,18414,5.46
,18416,8.41,,18416,5.46
,18418,8.44,,18418,5.47
,18420,8.44,,18420,5.46
,18422,8.44,,18422,5.46
,18424,8.45,,18424,5.46
,18426,8.43,,18426,5.46
,18428,8.45,,18428,5.46
,18430,8.44,,18430,5.46
,18432,8.45,,18432,5.45
,18434,8.46,,18434,5.47
,18436,8.45,,18436,5.46
,18438,8.46,,18438,5.46
,18440,8.46,,18440,5.46
,18442,8.47,,18442,5.46
,18444,8.46,,18444,5.48
,18446,8.49,,18446,5.48
,18448,8.48,,18448,5.47
,18450,8.49,,18450,5.47
,18452,8.5,,18452,5.46
,18454,8.51,,18454,5.47
,18456,8.5,,18456,5.47
,18458,8.51,,18458,5.47
,18460,8.51,,18460,5.46
,18462,8.52,,18462,5.47
,18464,8.51,,18464,5.47
,18466,8.51,,18466,5.47
,18468,8.52,,18468,5.47
,18470,8.53,,18470,5.48
,18472,8.53,,18472,5.48
,18474,8.53,,18474,5.48
,18476,8.54,,18476,5.47
,18478,8.53,,18478,5.47
,18480,8.54,,18480,5.47
,18482,8.54,,18482,5.47
,18484,8.54,,18484,5.46
,18486,8.54,,18486,5.47
,18488,8.54,,18488,5.48
,18490,8.58,,18490,5.49
,18492,8.6,,18492,5.48
,18494,8.62,,18494,5.48
,18496,8.64,,18496,5.47
,18498,8.65,,18498,5.48
,18500,8.66,,18500,5.48
,18502,8.67,,18502,5.49
,18504,8.7,,18504,5.49
,18506,8.69,,18506,5.48
,18508,8.71,,18508,5.48
,18510,8.71,,18510,5.47
,18512,8.72,,18512,5.47
,18514,8.72,,18514,5.48
,18516,8.73,,18516,5.46
,18518,8.72,,18518,5.47
,18520,8.73,,18520,5.49
,18522,8.74,,18522,5.48
,18524,8.74,,18524,5.47
,18526,8.75,,18526,5.49
,18528,8.75,,18528,5.49
,18530,8.77,,18530,5.48
,18532,8.76,,18532,5.48
,18534,8.76,,18534,5.49
,18536,8.77,,18536,5.48
,18538,8.78,,18538,5.49
,18540,8.78,,18540,5.49
,18542,8.78,,18542,5.48
,18544,8.78,,18544,5.48
,18546,8.79,,18546,5.49
,18548,8.8,,18548,5.49
,18550,8.81,,18550,5.49
,18552,8.82,,18552,5.48
,18554,8.82,,18554,5.49
,18556,8.82,,18556,5.49
,18558,8.84,,18558,5.49
,18560,8.84,,18560,5.48
,18562,8.85,,18562,5.49
,18564,8.85,,18564,5.49
,18566,8.85,,18566,5.48
,18568,8.85,,18568,5.49
,18570,8.85,,18570,5.48
,18572,8.86,,18572,5.49
,18574,8.79,,18574,5.48
,18576,8.81,,18576,5.48
,18578,8.86,,18578,5.48
,18580,8.87,,18580,5.48
,18582,8.87,,18582,5.49
,18584,8.87,,18584,5.49
,18586,8.88,,18586,5.48
,18588,8.87,,18588,5.49
,18590,8.89,,18590,5.51
,18592,8.9,,18592,5.49
,18594,8.9,,18594,5.5
,18596,8.9,,18596,5.49
,18598,8.91,,18598,5.49
,18600,8.92,,18600,5.49
,18602,8.93,,18602,5.5
,18604,8.92,,18604,5.5
,18606,8.93,,18606,5.51
,18608,8.93,,18608,5.49
,18610,8.95,,18610,5.5
,18612,8.94,,18612,5.5
,18614,8.96,,18614,5.48
,18616,8.96,,18616,5.48
,18618,8.95,,18618,5.49
,18620,8.96,,18620,5.49
,18622,8.98,,18622,5.49
,18624,8.99,,18624,5.49
,18626,8.99,,18626,5.5
,18628,9,,18628,5.5
,18630,8.99,,18630,5.5
,18632,9,,18632,5.51
,18634,8.94,,18634,5.49
,18636,8.97,,18636,5.51
,18638,9,,18638,5.51
,18640,9,,18640,5.51
,18642,9.01,,18642,5.5
,18644,9.01,,18644,5.51
,18646,9.01,,18646,5.5
,18648,9.01,,18648,5.51
,18650,9.01,,18650,5.49
,18652,9.02,,18652,5.5
,18654,9.03,,18654,5.5
,18656,9.03,,18656,5.5
,18658,9.02,,18658,5.51
,18660,9.03,,18660,5.49
,18662,9.05,,18662,5.5
,18664,9.04,,18664,5.5
,18666,9.06,,18666,5.5
,18668,9.06,,18668,5.5
,18670,9.07,,18670,5.5
,18672,9.07,,18672,5.51
,18674,9.07,,18674,5.5
,18676,9.08,,18676,5.51
,18678,9.08,,18678,5.52
,18680,9,,18680,5.49
,18682,9.08,,18682,5.5
,18684,9.08,,18684,5.51
,18686,9.08,,18686,5.51
,18688,9.05,,18688,5.5
,18690,9.07,,18690,5.5
,18692,9.02,,18692,5.51
,18694,9.08,,18694,5.5
,18696,9.08,,18696,5.51
,18698,9.08,,18698,5.51
,18700,9.08,,18700,5.51
,18702,9.12,,18702,5.51
,18704,9.14,,18704,5.49
,18706,9.15,,18706,5.51
,18708,9.15,,18708,5.51
,18710,9.13,,18710,5.51
,18712,9.15,,18712,5.5
,18714,9.17,,18714,5.5
,18716,9.16,,18716,5.51
,18718,9.16,,18718,5.51
,18720,9.17,,18720,5.5
,18722,9.15,,18722,5.5
,18724,9.14,,18724,5.49
,18726,9.17,,18726,5.51
,18728,9.16,,18728,5.49
,18730,9.16,,18730,5.51
,18732,9.16,,18732,5.51
,18734,9.15,,18734,5.51
,18736,9.16,,18736,5.51
,18738,9.1,,18738,5.49
,18740,9.12,,18740,5.51
,18742,9.16,,18742,5.51
,18744,9.18,,18744,5.53
,18746,9.19,,18746,5.51
,18748,9.11,,18748,5.51
,18750,9.17,,18750,5.51
,18752,9.16,,18752,5.51
,18754,9.18,,18754,5.52
,18756,9.2,,18756,5.52
,18758,9.2,,18758,5.52
,18760,9.2,,18760,5.52
,18762,9.2,,18762,5.5
,18764,9.2,,18764,5.51
,18766,9.29,,18766,5.5
,18768,9.34,,18768,5.5
,18770,9.36,,18770,5.52
,18772,9.39,,18772,5.52
,18774,9.41,,18774,5.52
,18776,9.41,,18776,5.52
,18778,9.41,,18778,5.52
,18780,9.47,,18780,5.53
,18782,9.51,,18782,5.54
,18784,9.49,,18784,5.51
,18786,9.55,,18786,5.52
,18788,9.56,,18788,5.52
,18790,9.57,,18790,5.52
,18792,9.59,,18792,5.52
,18794,9.61,,18794,5.52
,18796,9.62,,18796,5.52
,18798,9.57,,18798,5.51
,18800,9.6,,18800,5.51
,18802,9.61,,18802,5.51
,18804,9.63,,18804,5.52
,18806,9.62,,18806,5.51
,18808,9.64,,18808,5.52
,18810,9.63,,18810,5.52
,18812,9.64,,18812,5.51
,18814,9.67,,18814,5.52
,18816,9.69,,18816,5.51
,18818,9.69,,18818,5.52
,18820,9.71,,18820,5.52
,18822,9.73,,18822,5.52
,18824,9.73,,18824,5.53
,18826,9.74,,18826,5.52
,18828,9.74,,18828,5.53
,18830,9.73,,18830,5.52
,18832,9.74,,18832,5.52
,18834,9.75,,18834,5.53
,18836,9.75,,18836,5.51
,18838,9.75,,18838,5.52
,18840,9.72,,18840,5.51
,18842,9.77,,18842,5.52
,18844,9.77,,18844,5.53
,18846,9.78,,18846,5.52
,18848,9.8,,18848,5.53
,18850,9.77,,18850,5.53
,18852,9.8,,18852,5.53
,18854,9.8,,18854,5.53
,18856,9.8,,18856,5.52
,18858,9.8,,18858,5.54
,18860,9.82,,18860,5.53
,18862,9.84,,18862,5.53
,18864,9.85,,18864,5.53
,18866,9.85,,18866,5.53
,18868,9.86,,18868,5.53
,18870,9.86,,18870,5.54
,18872,9.86,,18872,5.53
,18874,9.87,,18874,5.54
,18876,9.89,,18876,5.55
,18878,9.89,,18878,5.53
,18880,9.89,,18880,5.52
,18882,9.89,,18882,5.54
,18884,9.9,,18884,5.55
,18886,9.87,,18886,5.54
,18888,9.9,,18888,5.54
,18890,9.92,,18890,5.55
,18892,9.92,,18892,5.55
,18894,9.92,,18894,5.55
,18896,9.93,,18896,5.55
,18898,9.94,,18898,5.54
,18900,9.96,,18900,5.55
,18902,9.95,,18902,5.55
,18904,9.91,,18904,5.55
,18906,9.94,,18906,5.55
,18908,9.96,,18908,5.56
,18910,9.97,,18910,5.55
,18912,9.98,,18912,5.56
,18914,9.98,,18914,5.55
,18916,9.97,,18916,5.56
,18918,9.97,,18918,5.55
,18920,9.99,,18920,5.56
,18922,10,,18922,5.55
,18924,10.01,,18924,5.55
,18926,10,,18926,5.55
,18928,10.01,,18928,5.53
,18930,10.01,,18930,5.53
,18932,9.99,,18932,5.53
,18934,10.03,,18934,5.57
,18936,10.01,,18936,5.54
,18938,9.99,,18938,5.53
,18940,9.99,,18940,5.51
,18942,9.99,,18942,5.53
,18944,9.97,,18944,5.52
,18946,9.99,,18946,5.53
,18948,9.98,,18948,5.54
,18950,10.01,,18950,5.52
,18952,10.03,,18952,5.54
,18954,10,,18954,5.55
,18956,10.03,,18956,5.53
,18958,10.05,,18958,5.55
,18960,10.07,,18960,5.54
,18962,10.07,,18962,5.54
,18964,10.09,,18964,5.54
,18966,10.09,,18966,5.54
,18968,10.1,,18968,5.54
,18970,10.11,,18970,5.54
,18972,10.11,,18972,5.54
,18974,10.11,,18974,5.54
,18976,10.12,,18976,5.53
,18978,10.13,,18978,5.55
,18980,10.12,,18980,5.55
,18982,10.1,,18982,5.55
,18984,10.14,,18984,5.54
,18986,10.14,,18986,5.55
,18988,10.14,,18988,5.55
,18990,10.14,,18990,5.55
,18992,10.16,,18992,5.55
,18994,10.17,,18994,5.56
,18996,10.18,,18996,5.55
,18998,10.19,,18998,5.55
,19000,10.21,,19000,5.56
,19002,10.17,,19002,5.56
,19004,10.21,,19004,5.57
,19006,10.16,,19006,5.56
,19008,10.18,,19008,5.55
,19010,10.13,,19010,5.56
,19012,10.18,,19012,5.57
,19014,10.19,,19014,5.57
,19016,10.21,,19016,5.56
,19018,10.23,,19018,5.56
,19020,10.15,,19020,5.55
,19022,10.17,,19022,5.55
,19024,10.2,,19024,5.55
,19026,10.18,,19026,5.56
,19028,10.16,,19028,5.55
,19030,10.19,,19030,5.56
,19032,10.2,,19032,5.56
,19034,10.22,,19034,5.54
,19036,10.22,,19036,5.55
,19038,10.23,,19038,5.56
,19040,10.23,,19040,5.56
,19042,10.24,,19042,5.55
,19044,10.25,,19044,5.55
,19046,10.27,,19046,5.54
,19048,10.28,,19048,5.54
,19050,10.28,,19050,5.56
,19052,10.27,,19052,5.56
,19054,10.27,,19054,5.55
,19056,10.27,,19056,5.56
,19058,10.27,,19058,5.54
,19060,10.27,,19060,5.55
,19062,10.3,,19062,5.55
,19064,10.3,,19064,5.55
,19066,10.32,,19066,5.56
,19068,10.3,,19068,5.55
,19070,10.32,,19070,5.55
,19072,10.33,,19072,5.55
,19074,10.3,,19074,5.54
,19076,10.25,,19076,5.56
,19078,10.25,,19078,5.54
,19080,10.25,,19080,5.56
,19082,10.31,,19082,5.56
,19084,10.34,,19084,5.57
,19086,10.32,,19086,5.55
,19088,10.35,,19088,5.55
,19090,10.35,,19090,5.55
,19092,10.35,,19092,5.55
,19094,10.39,,19094,5.56
,19096,10.36,,19096,5.56
,19098,10.38,,19098,5.56
,19100,10.33,,19100,5.55
,19102,10.36,,19102,5.57
,19104,10.39,,19104,5.57
,19106,10.39,,19106,5.57
,19108,10.41,,19108,5.57
,19110,10.43,,19110,5.56
,19112,10.41,,19112,5.56
,19114,10.44,,19114,5.56
,19116,10.46,,19116,5.57
,19118,10.43,,19118,5.57
,19120,10.46,,19120,5.57
,19122,10.44,,19122,5.57
,19124,10.44,,19124,5.57
,19126,10.47,,19126,5.57
,19128,10.49,,19128,5.59
,19130,10.48,,19130,5.58
,19132,10.51,,19132,5.57
,19134,10.51,,19134,5.56
,19136,10.53,,19136,5.57
,19138,10.52,,19138,5.57
,19140,10.54,,19140,5.57
,19142,10.53,,19142,5.57
,19144,10.54,,19144,5.56
,19146,10.55,,19146,5.58
,19148,10.54,,19148,5.58
,19150,10.56,,19150,5.59
,19152,10.55,,19152,5.58
,19154,10.56,,19154,5.57
,19156,10.54,,19156,5.57
,19158,10.55,,19158,5.57
,19160,10.57,,19160,5.57
,19162,10.58,,19162,5.57
,19164,10.61,,19164,5.57
,19166,10.62,,19166,5.58
,19168,10.59,,19168,5.58
,19170,10.62,,19170,5.58
,19172,10.63,,19172,5.57
,19174,10.62,,19174,5.58
,19176,10.63,,19176,5.57
,19178,10.65,,19178,5.58
,19180,10.66,,19180,5.57
,19182,10.68,,19182,5.57
,19184,10.68,,19184,5.58
,19186,10.68,,19186,5.58
,19188,10.69,,19188,5.58
,19190,10.7,,19190,5.58
,19192,10.7,,19192,5.58
,19194,10.72,,19194,5.57
,19196,10.71,,19196,5.58
,19198,10.73,,19198,5.58
,19200,10.71,,19200,5.57
,19202,10.73,,19202,5.57
,19204,10.68,,19204,5.58
,19206,10.69,,19206,5.57
,19208,10.67,,19208,5.57
,19210,10.69,,19210,5.57
,19212,10.71,,19212,5.57
,19214,10.72,,19214,5.57
,19216,10.71,,19216,5.58
,19218,10.73,,19218,5.57
,19220,10.73,,19220,5.58
,19222,10.74,,19222,5.59
,19224,10.75,,19224,5.59
,19226,10.75,,19226,5.59
,19228,10.77,,19228,5.6
,19230,10.78,,19230,5.59
,19232,10.78,,19232,5.59
,19234,10.78,,19234,5.57
,19236,10.78,,19236,5.56
,19238,10.78,,19238,5.57
,19240,10.81,,19240,5.57
,19242,10.82,,19242,5.58
,19244,10.83,,19244,5.58
,19246,10.85,,19246,5.58
,19248,10.85,,19248,5.59
,19250,10.86,,19250,5.58
,19252,10.85,,19252,5.57
,19254,10.86,,19254,5.6
,19256,10.88,,19256,5.59
,19258,10.89,,19258,5.6
,19260,10.89,,19260,5.59
,19262,10.9,,19262,5.59
,19264,10.9,,19264,5.58
,19266,10.9,,19266,5.58
,19268,10.92,,19268,5.59
,19270,10.91,,19270,5.57
,19272,10.93,,19272,5.58
,19274,10.91,,19274,5.58
,19276,10.88,,19276,5.56
,19278,10.88,,19278,5.56
,19280,10.88,,19280,5.57
,19282,10.9,,19282,5.58
,19284,10.93,,19284,5.58
,19286,10.94,,19286,5.58
,19288,10.97,,19288,5.6
,19290,10.96,,19290,5.58
,19292,10.97,,19292,5.59
,19294,10.96,,19294,5.59
,19296,10.98,,19296,5.59
,19298,11,,19298,5.6
,19300,11.01,,19300,5.6
